Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Germany,DEU,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,80.3,..,..,..,..,..,..,67,..,..
Germany,DEU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7281.27217417162,7270.15252302734,7217.52908915495,7035.48297471676,..,..,..,..,..,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3869.81622904859,3876.94810409338,3939.52956270835,3779.46192078536,3817.54941455461,..,..,..,..,..
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.0571362806101,46.3071201430804,45.4186778593914,45.6192633128717,46.920738356608,46.0732628543356,47.2041744123981,47.3725498374752,46.8929125411345,43.8173235340898
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39,1.41,1.42,1.47,1.5,1.6,1.57,1.57,1.54,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,97535403952.55,65443087632.2705,67199694458.9374,19488312315.4146,62422464518.9402,64707795193.3638,109505815446.82,158515340630.943,67618997073.9991,..
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,114110,114130,114150,114170,114190,114190,114190,114190,114190,114190
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3744408602683.94,3527344944139.83,3732743446218.92,3883920155292.26,3356235704119.75,3467498002104.33,3673506280844.4,3961831911429.22,3861123558039.21,3806060140124.52
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.92519270463411,0.418497594217598,0.437591303144671,2.20954343134872,1.49193152760772,2.22999986782015,2.60197600462604,1.26799523225071,0.555450887945668,-4.89654544989574
Germany,DEU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,47220,46530,47190,47620,45750,44250,43650,47140,48550,46980
Germany,DEU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,43630,44400,46040,47950,48690,51830,54210,56440,57410,55220
Germany,DEU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3790949464137.69,3742036670787.77,3805954470661.71,3856354139366.07,3737562278184.82,3643775428616.82,3608070823381.95,3907794366124.55,4034529658697.9,3910863745116.65
Germany,DEU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3502470398953.27,3570904139239.83,3712581829258.22,3883389666513.64,3977709151007.17,4268495684340.31,4480768223764.49,4679601568640.21,4770424809099.13,4596855169601.66
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.6352336684536,19.7159883583275,20.0537464207587,20.3702906645078,19.742943248584,19.9674295156855,20.8463553649543,21.5794554300577,21.3888462040272,20.3509061499356
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,16.4151359477326,17.3324907847915,17.3661626769812,17.260476923257,17.8540592080456,18.1725286921121,15.848958462655,15.7714620502092,16.4263270941476,15.5030584948929
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,97,97,97,97,97,97,..
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.148984986412,40.2069347359679,39.6601988368577,39.0008300796262,39.3254862566007,38.6963831131131,40.2075242495076,41.2238373738608,41.096214899755,37.9967769331649
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20,8.5,8.2,8.2,8.1,7.8,7.6,..,..,..,..
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.0689719182049,27.2839861436413,26.7826133352304,27.0109959930724,27.1097885783397,27.5685064790062,27.5110894332885,27.3756483862222,26.7037300126122,26.1908991876311
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.06948374534943,1.49648883779834,1.95939168302444,1.87793985374911,1.85367882408802,1.32775222269545,1.35418795542519,1.67258016587049,2.19246294106814,1.58724606055591
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,80.9414634146342,..
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,72.8781041162014,72.4614416927487,70.3584384472046,69.5536183028645,70.8334637249057,68.9165790016251,71.0791761433931,71.8074886466779,70.5336143498867,67.0190933955275
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.20615033635783,1.24167747904608,1.18525790100841,1.14994199690514,1.13733842666332,1.14965448490146,1.15404940702975,1.17181679234658,1.26914686652846,1.39973036824072
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,112.4225954,114.1126357,123.2334833,122.1971002,117.8176431,125.8854564,132.7148699,129.3242137,128.3570318,128.3062093
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1,4,4,3.9,3.9,3.9,3.9,3.9,3.8,..
Germany,DEU,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,93.15072087,92.55684593,94.49136722,97.0375377,99.77576049,102.0220819,100.2129412,99.07320695,100.3461516,..
Germany,DEU,Net migration,SM.POP.NETM,..,1938576,..,..,..,..,2719112,..,..,..
Germany,DEU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,15337123634.9973,14637030444.1781,16395715917.4197,17075378094.9883,15578082898.5573,15197536775.812,15688314345.7922,16887715832.1429,18271041363.3387,17898798738.972
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,230.304633348634,230.750625466231,231.155712565925,232.108053883634,234.152986871524,235.712929356538,236.588722557747,237.294012250272,237.829761291431,238.252118037667
Germany,DEU,Population growth (annual %),SP.POP.GROW,-1.8537146287573,0.187727800567293,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,0.22551987421288,0.177430343551393
Germany,DEU,"Population, total",SP.POP.TOTL,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,83092962,83240525
Germany,DEU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,..,..,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.1,16.1,16.7,16.7,16.5,16.1,16,14.8,..,..
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Germany,DEU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,0.5,..,..,..,..
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.566879272461,98.6531372070313,98.3986892700195,97.2827072143555,98.9182968139648,97.9372024536133,98.8051376342773,100.843322753906,..,..
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,28.3232227980813,28.5549901468322,28.5484553684173,28.5011768001284,28.506004269409,28.4051946891927,28.6188363917469,29.0164491227234,29.3596787521201,..
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.46656036377,101.614196777344,100.838249206543,100.538642883301,101.667449951172,102.677558898926,104.022361755371,103.894561767578,..,..
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.96000999212265,0.96136999130249,0.964460015296936,0.965309977531433,0.966109991073608,0.963729977607727,0.957650005817413,0.960990011692047,..,..
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.762420654297,102.167610168457,100.810890197754,99.7107162475586,98.822639465332,98.8119964599609,98.4092788696289,97.5934982299805,..,..
Germany,DEU,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357140,357170,357340,357380,357409,357580,357580,357580,..,..
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.4813852299559,11.6229861108582,11.611503370267,11.4825632039024,11.4787289586211,11.2961202523973,11.4429760787273,11.4876311296892,11.4853365419463,..
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,38.7268950286066,38.7874034693079,38.7874034693079,..,..
Germany,DEU,Time required to start a business (days),IC.REG.DURS,14.5,14.5,14.5,14.5,10.5,8,8,8,8,..
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,-1.60197231472939,0.200687484378332,0.285857246854236,0.429833546326634,0.87865693932128,0.838301068113641,0.421625391544917,0.366515155973305,0.30826693577482,0.276895619755864
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,31.3534,28.052,25.077,22.102,19.127,16.152,13.177,12.0708,10.9646,..
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.1919735574898,16.8453770659702,17.148423543466,16.7919345145807,16.17450810661,16.3638005613987,16.5583314047008,15.9701574808791,16.6774623971688,18.3189877325451
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,44.7786998616874,..,..,..,..,44.7786998616874,..,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,81.4,..,81.4,..,..,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.40831559281322,1.50782097489256,1.5355600591395,1.6493275187685,1.64119839274392,1.64835905308142,1.71919020043,1.79982544579379,..,..
India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,53.5,..,..,..,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,696.842681452116,723.236916567989,764.201134144621,804.5163492833,..,..,..,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,577.994426290311,599.155619780044,605.794037758373,636.57183398644,..,..,..,..,..,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.5404113195634,24.5344306614108,25.4308613005206,22.9679630081088,19.8131891564097,19.1582349105904,18.7917648392972,19.9412406764114,18.4293865080003,18.0765867880475
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,334399298473.1,392576047064.3,427245080644.8,457507409077.4,478825585025.1,455502090498.9,511474554373.6,521034317277.3,560034518482.5,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.506,2.439,2.381,2.333,2.295,2.266,2.243,2.222,2.202,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,36498654597.8589,23995685014.2142,28153031270.3203,34576643694.1383,44009492129.5319,44458571545.798,39966091358.7384,42117450737.2644,50610647353.5912,..
India,IND,Forest area (sq. km),AG.LND.FRST.K2,697624,700288,702952,705616,708280,710944,713608,716272,718936,721600
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1823049927772.05,1827637859136.23,1856722121394.42,2039127446299.3,2103587813812.2,2294797980509.51,2651472946375.05,2701111782774.57,2870504096717.48,2622983732006.45
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.2413150014405,5.45638875293319,6.38610640092348,7.41022760516408,7.99625378566586,8.25630550178155,6.79538341898569,6.53298901141864,4.04155418650819,-7.9646104111382
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1360,1480,1520,1560,1600,1680,1820,2010,2120,1900
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4450,4800,4990,5170,5400,5720,6120,6600,6930,6390
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1704431329269.92,1870994302095.38,1941116422168.74,2020999036099.55,2097598587509.82,2226423513887.06,2439593779965.55,2714026333736.8,2894031193332.5,2625438876443.34
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5568974800576.6,6080904818551.74,6396857208685.31,6700838434191.75,7076731493415.84,7577059418948.02,8187427038375.65,8932649735147.73,9471270359308.23,8823205036137.71
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,39.5904218550918,38.3474244122572,34.0232018898681,34.2677999194413,32.1167347042775,30.1726901923521,30.9821728344717,32.0699517172622,30.6640964778081,28.4202979749923
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.89152338649877,7.72953140848074,8.8832887337318,9.22650896326979,8.03962803200995,7.68152369290478,7.38955961835101,9.08106379604186,10.298864376264,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84,83,83,85,87,88,90,93,95,..
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.0834686939485,31.259291067324,28.4132706461605,25.9542227389401,22.1097247094659,20.9242508026768,21.9507321152231,23.6574164799281,20.9573845344725,18.3932965777645
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,8.1,..,..,..,..,..,..,..,..,..
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.1616797630696,29.3985276965777,28.4048995601475,27.6564012029694,27.3473914779493,26.6189999400099,26.5000166467125,26.3828986910504,24.1775949697002,23.1987388080869
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.73358014404614,7.93438624843215,6.18650400082137,3.33175691703343,2.27958810848014,3.2379749508663,3.96925793349949,3.73725167109794,3.56600142249476,4.57031707259465
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.13,67.545,67.931,68.286,68.607,68.897,69.165,69.416,69.656,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.0924840461063,43.0348931583044,42.0227125539942,38.5264786379953,31.4739415988606,27.2874128929191,28.2547103120256,31.0702431995589,28.2319401991699,24.7102943144905
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.70448355847068,2.61816761903533,2.54882567900998,2.54398250277129,2.45745060051391,2.54315118788674,2.53146258766694,2.43392206663758,2.5191207637745,2.88267039974077
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,71.49252962,68.31524817,69.19699374,72.86262075,76.40759943,85.14868348,87.31773719,86.94256319,84.27000876,83.60189609
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55.1,52,49.1,46.2,43.5,40.9,38.5,36.3,34.3,..
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,89.99256996,90.08283332,92.44597165,93.82252823,104.2283051,108.2470543,103.9498284,98.51302178,99.63191379,..
India,IND,Net migration,SM.POP.NETM,..,-2350075,..,..,..,..,-2663434,..,..,..
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,3270219970.70313,1681849975.58594,2456340087.89063,2991820068.35938,3174350097.65625,2679040039.0625,3198139892.57813,2462010009.76563,2610580078.125,..
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,62499075444.7366,68820517837.6536,69970360846.7858,70388642796.5471,68909693352.8351,62744364089.9512,68967175499.8665,78790170928.6742,83332078002.3032,83149172934.1043
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,420.520699652562,425.731366982938,430.797264554233,435.761175034223,440.655454915428,445.486918091343,450.24932109956,454.946465917079,459.579695882201,464.149410229417
India,IND,Population growth (annual %),SP.POP.GROW,1.28851296178524,1.23148489388617,1.18290421490412,1.14567340150608,1.11689591278599,1.09045932094686,1.06335942989132,1.03782784787162,1.01326124930492,0.989413800188014
India,IND,"Population, total",SP.POP.TOTL,1250287939,1265780243,1280842119,1295600768,1310152392,1324517250,1338676779,1352642283,1366417756,1380004385
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,22.5,..,..,..,..,..,..,..,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.9,..,..,..,..,..,..,..,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,29.4,36.3,..,33.4,..,..,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.7633590698242,..,96.2008895874023,97.5711212158203,97.7113189697266,96.2306976318359,94.3737487792969,..,91.661491394043,..
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.4959960090854,12.5998727764823,12.6089934124701,11.5506206445508,12.415209542581,12.8510169890518,12.7267619005251,13.1974092607796,..,..
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.323356628418,109.761299133301,110.583312988281,107.864410400391,108.485229492188,114.53832244873,112.957862854004,..,96.8286819458008,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.998529970645905,1.00339996814728,1.07249999046326,1.069620013237,1.07018005847931,1.09519004821777,1.08402001857758,..,1.02016997337341,..
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,66.2507019042969,69.0128326416016,68.7591171264648,74.1415328979492,73.8656311035156,75.091796875,73.4768829345703,74.379508972168,73.79296875,..
India,IND,Statistical Capacity score (Overall average),IQ.SCI.OVRL,76.6666666666667,75.5555555555556,73.3333333333333,81.1111111111111,77.7778,81.1111333333333,91.1111333333333,77.7778,75.5555666666667,76.6667
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287259,3287259,3287259,3287259,3287259,..,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.1773871997575,10.836771720966,11.0016256942924,9.98465419070944,10.5697090519745,11.1477384183739,11.3874439798125,12.0255158685137,..,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,3.47930598498439,3.47930689489956,3.47930689489956,..,..
India,IND,Time required to start a business (days),IC.REG.DURS,..,..,32.7,35,30,28.5,29.8,16.5,17.5,..
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,6.4138689129389,6.71310406387204,8.07419350339043,18.6296205367074,11.2063383547997,17.2633780366708,10.0850558636744,11.3975539281985,9.0350268758593,..
India,IND,Urban population growth (annual %),SP.URB.GROW,2.40095729462256,2.36963095342624,2.34261983514164,2.32915608060408,2.32315357822471,2.31851026568661,2.31521013771488,2.30946996598269,2.30375244091858,2.29782759107855
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,50.681,50.475,49.8548,49.2346,48.6144,47.9942,47.374,46.9052,46.4364,..
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.5122870743946,13.3739742350727,13.3566991621949,13.3367549992146,13.4926435578886,13.4787485470271,13.1566308462661,12.8084975586902,12.7127004560495,13.7039348025591
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,9.67279593858346,..,..,..,..,11.0269935611689,..,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,83.1,87.4,..,..,92.6,93.25,93.6,94.7,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.96013325740302,1.95913319398553,1.8042510413422,1.92079996715062,1.89965869189427,1.89244089035547,2.01367107029183,2.17846155349724,..,..
Indonesia,IDN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,61.3,61.9,62,61.6,60,59.4,63.6,55.5,..,..
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,36.550140252786,40.7680328726521,43.4292637347276,43.4238447014359,46.7740662515085,47.9556737688496,46.9639357186983,47.2318282755401,46.515439705459,53.711268209358
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,680.282022240018,733.373890107275,773.990814189092,811.909858168648,910,956,1021,1064,1084,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,833.562770291426,853.21074500617,863.821360815284,883.921509289319,..,..,..,..,..,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.3273530888836,24.5943787881769,23.9235763793605,23.6659845969367,21.1601792598059,19.0889938536664,20.1773044351106,21.0027464972455,18.4463036035012,17.1683353704186
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,219629383247.4,252622872897.3,263643564688.9,292565178479.7,307749279474.2,318942189755.8,353564020104.9,379588979497,402083881043.8,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.471,2.455,2.436,2.413,2.389,2.362,2.336,2.311,2.288,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,20564938226.7185,21200778607.8727,23281742361.5305,25120732059.5134,19779127976.9576,4541713739.23769,20510310832.4469,18909826043.5105,24993551748.0098,..
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,987329.4,978066.8,968804.2,959541.6,950279,952718,939498,933442.7,927387.3,921332
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,892969107923.094,917869910105.749,912524136718.018,890814755233.225,860854235065.079,931877364177.742,1015618742565.81,1042271531011.99,1119091259074.62,1058423838345.14
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.16978420771008,6.03005065305615,5.5572636889101,5.006668425755,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01815971508286,-2.06954349906437
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3010,3580,3730,3620,3430,3400,3530,3840,4050,3870
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8840,9440,9770,9930,9910,10160,10590,11300,11940,11750
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,737717018641.036,889278532542.61,939754625213.983,922995728689.024,886547499338.417,890493674187.2,934207964273.291,1028158607203.45,1096623285884.38,1059510803217.23
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2167767372892.09,2345311900455.84,2459271038444.92,2534329758163.13,2559879525286.4,2657025035196.4,2802422575187.42,3024075884480.34,3230518083144.3,3213440411227.98
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.9843332593045,35.0715936108881,33.8313567879018,34.6003439149803,34.0627921803386,33.858739303947,33.7105947957751,34.5705858319707,33.7804033761137,32.3674628282469
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,10.6569835982695,10.6964779565876,9.60656428809573,9.30597948535262,8.90308976315775,8.00294797788485,8.4554467553433,8.22259157905899,8.09789291896394,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,80,82,87,86,87,88,90,89,88,..
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.8526600952268,24.9885195110858,24.7137962959288,24.414190988586,20.7774609817235,18.3323479486654,19.17819263535,22.071562457954,19.0024756869276,16.0222532818584
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,7.1,7.2,7.1,7.2,7,6.9,6.8,6.9,6.9,..
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,43.9134234267133,43.5937444233376,42.6356774375889,41.9283421270033,40.0478624042506,39.3084439802081,39.3791548040237,39.7297374523848,38.9520689150014,38.2611735100338
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.46594303367513,3.75387875323653,4.96599029131677,5.44317454935612,3.98024266013961,2.43892408688207,4.29267812199525,3.81832356943335,1.59879813414963,-0.456130066019227
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.542,69.866,70.179,70.481,70.768,71.035,71.282,71.509,71.716,..
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.6591465057498,41.5879195730494,40.4571216414938,39.7918869122453,34.0430456240765,30.0622174943791,32.0726652973217,35.395958636786,30.2887720059833,28.8096307880554
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.653776702606807,0.711549473406383,0.918769839183066,0.777855178232831,0.882266734481239,0.792220213496852,0.865191376221992,0.725001628386087,0.804335324326093,0.860574024320101
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,101.9132298,113.4883118,124.392499,127.6154409,131.1804585,147.4150225,164.44059,119.3387219,126.1069128,130.0613865
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32.6,31.3,30.1,28.9,27.8,26.7,25.7,24.8,23.9,..
Indonesia,IDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,134.2163952,129.0984665,121.8435134,119.0541123,116.1478699,116.7463543,119.575544,118.420467,117.503613,..
Indonesia,IDN,Net migration,SM.POP.NETM,..,-454447,..,..,..,..,-494777,..,..,..
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,358109985.351563,69010002.1362305,69470001.2207031,-381940002.441406,-28459999.0844727,-108279998.779297,280190002.441406,962630004.882813,-629950012.207031,..
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6923970511.39839,7212196577.5592,7614419340.02844,8551164468.84294,9659168638.94442,8906655810.83855,8989529970.52679,11215344812.1521,11666395059.1407,9650926141.69335
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,135.30583306193,137.147178414304,138.998390346495,140.832579475262,142.629463393631,139.309581421014,140.957811345717,142.566093339135,144.139988463499,145.683543548694
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.34790440280692,1.35169978721169,1.34077086414715,1.31094524538172,1.26782970253157,1.22059105826764,1.17619742367279,1.13450697951891,1.09792643725552,1.06517898587775
Indonesia,IDN,"Population, total",SP.POP.TOTL,245115988,248451714,251805314,255128076,258383257,261556386,264650969,267670549,270625567,273523621
Indonesia,IDN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,10.9,9.5,7.3,6.2,5.8,5.2,4.5,3.6,2.7,..
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,12.5,12,11.4,11.3,11.2,10.9,10.6,9.8,9.4,..
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4
